transaction_id,customer_id,category,item,price_per_unit,quantity,total_spent,payment_method,transaction_date,discount_applied,year,month,month_name,average_transaction_value,discount_status
Txn_8658857,Cust_07,Beverages,Item_3_Bev,8.0,2,16.0,Cash,2024-05-19,0,2024,5,May,8.0,No Discount
Txn_9527872,Cust_03,Electric Household Essentials,Item_21_Ehe,35.0,3,105.0,Cash,2024-07-14,0,2024,7,July,35.0,No Discount
Txn_1838690,Cust_20,Furniture,Item_21_Fur,35.0,8,280.0,Cash,2024-09-20,1,2024,9,September,35.0,Discount Applied
Txn_5796919,Cust_09,Milk Products,Item_6_Milk,12.5,6,75.0,Digital Wallet,2024-06-03,0,2024,6,June,12.5,No Discount
Txn_8832056,Cust_22,Butchers,Item_16_But,27.5,1,27.5,Cash,2022-10-31,0,2022,10,October,27.5,No Discount
Txn_8047218,Cust_17,Food,Unknown,30.5,6,183.0,Credit Card,2024-02-14,0,2024,2,February,30.5,No Discount
Txn_4475227,Cust_18,Electric Household Essentials,Unknown,21.5,6,129.0,Digital Wallet,2024-05-10,0,2024,5,May,21.5,No Discount
Txn_1753380,Cust_11,Butchers,Item_3_But,8.0,6,48.0,Digital Wallet,2022-04-03,0,2022,4,April,8.0,No Discount
Txn_6633737,Cust_03,Beverages,Item_18_Bev,30.5,10,305.0,Cash,2023-07-12,1,2023,7,July,30.5,Discount Applied
Txn_2210266,Cust_11,Furniture,Item_4_Fur,9.5,2,19.0,Credit Card,2024-02-08,0,2024,2,February,9.5,No Discount
Txn_3534846,Cust_10,Beverages,Item_14_Bev,24.5,7,171.5,Credit Card,2023-06-22,0,2023,6,June,24.5,No Discount
Txn_5899902,Cust_17,Milk Products,Item_1_Milk,5.0,4,20.0,Credit Card,2023-04-11,1,2023,4,April,5.0,Discount Applied
Txn_8429586,Cust_19,Milk Products,Item_7_Milk,14.0,4,56.0,Digital Wallet,2023-02-05,0,2023,2,February,14.0,No Discount
Txn_2017195,Cust_19,Patisserie,Item_3_Pat,8.0,4,32.0,Cash,2023-03-27,0,2023,3,March,8.0,No Discount
Txn_6530858,Cust_08,Beverages,Item_18_Bev,30.5,2,61.0,Cash,2024-05-25,0,2024,5,May,30.5,No Discount
Txn_8237202,Cust_09,Milk Products,Item_13_Milk,23.0,9,207.0,Cash,2024-08-25,1,2024,8,August,23.0,Discount Applied
Txn_9946792,Cust_23,Furniture,Item_25_Fur,41.0,6,246.0,Credit Card,2022-09-07,1,2022,9,September,41.0,Discount Applied
Txn_2444942,Cust_09,Patisserie,Unknown,23.0,8,184.0,Digital Wallet,2023-05-02,0,2023,5,May,23.0,No Discount
Txn_3931564,Cust_21,Milk Products,Item_3_Milk,8.0,2,16.0,Credit Card,2022-08-14,0,2022,8,August,8.0,No Discount
Txn_4954384,Cust_13,Computers And Electric Accessories,Item_10_Cea,18.5,4,74.0,Digital Wallet,2023-03-21,1,2023,3,March,18.5,Discount Applied
Txn_8813563,Cust_24,Food,Item_20_Food,33.5,3,100.5,Digital Wallet,2023-01-20,0,2023,1,January,33.5,No Discount
Txn_7120744,Cust_17,Patisserie,Item_17_Pat,29.0,2,58.0,Cash,2023-06-24,1,2023,6,June,29.0,Discount Applied
Txn_8689221,Cust_07,Electric Household Essentials,Item_25_Ehe,41.0,2,82.0,Credit Card,2023-04-22,0,2023,4,April,41.0,No Discount
Txn_7039501,Cust_15,Butchers,Item_23_But,38.0,2,76.0,Cash,2024-08-31,0,2024,8,August,38.0,No Discount
Txn_6449781,Cust_12,Food,Item_4_Food,9.5,3,28.5,Credit Card,2022-03-30,1,2022,3,March,9.5,Discount Applied
Txn_7354850,Cust_17,Milk Products,Item_19_Milk,32.0,3,96.0,Digital Wallet,2023-02-24,0,2023,2,February,32.0,No Discount
Txn_5585946,Cust_05,Butchers,Item_13_But,23.0,5,115.0,Credit Card,2024-06-04,1,2024,6,June,23.0,Discount Applied
Txn_9350355,Cust_04,Electric Household Essentials,Item_25_Ehe,41.0,7,287.0,Digital Wallet,2023-10-05,0,2023,10,October,41.0,No Discount
Txn_3421227,Cust_09,Furniture,Item_6_Fur,12.5,6,75.0,Credit Card,2023-09-17,0,2023,9,September,12.5,No Discount
Txn_7822326,Cust_04,Computers And Electric Accessories,Item_9_Cea,17.0,8,136.0,Digital Wallet,2024-04-04,0,2024,4,April,17.0,No Discount
Txn_6902290,Cust_17,Beverages,Item_2_Bev,6.5,8,52.0,Cash,2024-10-13,0,2024,10,October,6.5,No Discount
Txn_2210332,Cust_23,Food,Item_8_Food,15.5,4,62.0,Digital Wallet,2024-11-08,1,2024,11,November,15.5,Discount Applied
Txn_2569828,Cust_24,Beverages,Item_9_Bev,17.0,2,34.0,Credit Card,2023-09-29,1,2023,9,September,17.0,Discount Applied
Txn_9081402,Cust_03,Butchers,Item_22_But,36.5,10,365.0,Digital Wallet,2024-01-10,0,2024,1,January,36.5,No Discount
Txn_7525583,Cust_20,Milk Products,Item_22_Milk,36.5,3,109.5,Digital Wallet,2023-07-23,0,2023,7,July,36.5,No Discount
Txn_1762272,Cust_13,Patisserie,Item_16_Pat,27.5,10,275.0,Credit Card,2022-04-27,0,2022,4,April,27.5,No Discount
Txn_2752566,Cust_19,Milk Products,Item_11_Milk,20.0,2,40.0,Credit Card,2022-01-09,0,2022,1,January,20.0,No Discount
Txn_3811791,Cust_11,Food,Item_5_Food,11.0,4,44.0,Cash,2023-01-22,0,2023,1,January,11.0,No Discount
Txn_1399723,Cust_01,Computers And Electric Accessories,Item_10_Cea,18.5,6,111.0,Credit Card,2024-02-26,0,2024,2,February,18.5,No Discount
Txn_4764622,Cust_12,Furniture,Item_7_Fur,14.0,8,112.0,Cash,2023-03-05,0,2023,3,March,14.0,No Discount
Txn_4401677,Cust_25,Furniture,Item_5_Fur,11.0,2,22.0,Digital Wallet,2022-02-06,1,2022,2,February,11.0,Discount Applied
Txn_3275079,Cust_05,Beverages,Item_20_Bev,33.5,7,234.5,Credit Card,2022-02-21,1,2022,2,February,33.5,Discount Applied
Txn_5078189,Cust_09,Food,Item_21_Food,35.0,2,70.0,Cash,2023-06-24,0,2023,6,June,35.0,No Discount
Txn_9558666,Cust_22,Food,Item_14_Food,24.5,4,98.0,Digital Wallet,2024-07-01,1,2024,7,July,24.5,Discount Applied
Txn_4346191,Cust_18,Electric Household Essentials,Item_12_Ehe,21.5,6,129.0,Digital Wallet,2024-11-12,0,2024,11,November,21.5,No Discount
Txn_1978587,Cust_12,Patisserie,Item_14_Pat,24.5,6,147.0,Cash,2022-03-05,0,2022,3,March,24.5,No Discount
Txn_1299663,Cust_03,Butchers,Item_2_But,6.5,4,26.0,Cash,2023-06-15,0,2023,6,June,6.5,No Discount
Txn_5412780,Cust_20,Beverages,Item_21_Bev,35.0,8,280.0,Digital Wallet,2024-01-14,0,2024,1,January,35.0,No Discount
Txn_4056154,Cust_18,Computers And Electric Accessories,Item_9_Cea,17.0,7,119.0,Digital Wallet,2022-10-19,0,2022,10,October,17.0,No Discount
Txn_2256249,Cust_22,Computers And Electric Accessories,Item_12_Cea,21.5,10,215.0,Credit Card,2023-04-24,0,2023,4,April,21.5,No Discount
Txn_1727861,Cust_08,Food,Item_21_Food,35.0,8,280.0,Credit Card,2022-12-31,1,2022,12,December,35.0,Discount Applied
Txn_4848427,Cust_16,Food,Item_10_Food,18.5,3,55.5,Credit Card,2022-02-12,0,2022,2,February,18.5,No Discount
Txn_2892369,Cust_03,Beverages,Unknown,24.5,8,196.0,Credit Card,2023-06-10,0,2023,6,June,24.5,No Discount
Txn_3185633,Cust_13,Beverages,Item_12_Bev,21.5,1,21.5,Cash,2024-04-13,0,2024,4,April,21.5,No Discount
Txn_2320854,Cust_15,Food,Item_8_Food,15.5,9,139.5,Cash,2022-07-15,0,2022,7,July,15.5,No Discount
Txn_3424321,Cust_16,Beverages,Item_8_Bev,15.5,5,77.5,Credit Card,2022-03-08,1,2022,3,March,15.5,Discount Applied
Txn_6496274,Cust_19,Food,Item_24_Food,39.5,3,118.5,Digital Wallet,2024-01-03,0,2024,1,January,39.5,No Discount
Txn_7040885,Cust_12,Furniture,Item_8_Fur,15.5,5,77.5,Credit Card,2023-07-08,1,2023,7,July,15.5,Discount Applied
Txn_6604135,Cust_22,Electric Household Essentials,Item_14_Ehe,24.5,8,196.0,Credit Card,2023-01-15,1,2023,1,January,24.5,Discount Applied
Txn_6964148,Cust_09,Computers And Electric Accessories,Item_25_Cea,41.0,1,41.0,Cash,2024-03-15,0,2024,3,March,41.0,No Discount
Txn_3135262,Cust_02,Patisserie,Item_8_Pat,15.5,4,62.0,Credit Card,2023-03-26,0,2023,3,March,15.5,No Discount
Txn_1089119,Cust_05,Food,Item_11_Food,20.0,9,180.0,Credit Card,2024-08-18,0,2024,8,August,20.0,No Discount
Txn_6062926,Cust_01,Beverages,Item_15_Bev,26.0,3,78.0,Credit Card,2024-04-28,0,2024,4,April,26.0,No Discount
Txn_9926710,Cust_04,Butchers,Item_15_But,26.0,7,182.0,Credit Card,2023-02-13,1,2023,2,February,26.0,Discount Applied
Txn_4147529,Cust_18,Computers And Electric Accessories,Item_13_Cea,23.0,4,92.0,Digital Wallet,2022-10-19,1,2022,10,October,23.0,Discount Applied
Txn_1500879,Cust_07,Furniture,Item_25_Fur,41.0,9,369.0,Cash,2024-11-12,0,2024,11,November,41.0,No Discount
Txn_2272691,Cust_05,Food,Item_21_Food,35.0,8,280.0,Credit Card,2022-08-16,1,2022,8,August,35.0,Discount Applied
Txn_7695850,Cust_12,Milk Products,Item_24_Milk,39.5,9,355.5,Digital Wallet,2023-09-08,0,2023,9,September,39.5,No Discount
Txn_4032210,Cust_14,Patisserie,Item_12_Pat,21.5,9,193.5,Credit Card,2022-06-14,1,2022,6,June,21.5,Discount Applied
Txn_9996909,Cust_23,Furniture,Item_8_Fur,15.5,10,155.0,Digital Wallet,2024-09-06,0,2024,9,September,15.5,No Discount
Txn_3631999,Cust_11,Butchers,Item_1_But,5.0,4,20.0,Credit Card,2022-12-01,0,2022,12,December,5.0,No Discount
Txn_7274941,Cust_16,Milk Products,Item_6_Milk,12.5,3,37.5,Credit Card,2022-10-03,0,2022,10,October,12.5,No Discount
Txn_1004124,Cust_08,Computers And Electric Accessories,Item_7_Cea,14.0,5,70.0,Credit Card,2022-03-02,0,2022,3,March,14.0,No Discount
Txn_5374493,Cust_23,Computers And Electric Accessories,Item_22_Cea,36.5,4,146.0,Cash,2023-03-05,0,2023,3,March,36.5,No Discount
Txn_2305144,Cust_24,Food,Unknown,36.5,6,219.0,Digital Wallet,2022-06-15,1,2022,6,June,36.5,Discount Applied
Txn_8425366,Cust_18,Computers And Electric Accessories,Item_9_Cea,17.0,9,153.0,Digital Wallet,2022-01-08,0,2022,1,January,17.0,No Discount
Txn_9340588,Cust_12,Computers And Electric Accessories,Item_16_Cea,27.5,3,82.5,Cash,2023-10-02,0,2023,10,October,27.5,No Discount
Txn_5702123,Cust_21,Food,Item_13_Food,23.0,4,92.0,Cash,2023-08-27,0,2023,8,August,23.0,No Discount
Txn_3311644,Cust_24,Computers And Electric Accessories,Unknown,32.0,6,192.0,Cash,2025-01-01,0,2025,1,January,32.0,No Discount
Txn_3582606,Cust_08,Furniture,Item_15_Fur,26.0,3,78.0,Cash,2024-09-23,1,2024,9,September,26.0,Discount Applied
Txn_9434913,Cust_18,Butchers,Item_16_But,27.5,8,220.0,Cash,2023-09-14,0,2023,9,September,27.5,No Discount
Txn_8535067,Cust_17,Computers And Electric Accessories,Item_14_Cea,24.5,8,196.0,Cash,2022-04-12,0,2022,4,April,24.5,No Discount
Txn_8702969,Cust_25,Beverages,Item_2_Bev,6.5,7,45.5,Digital Wallet,2023-02-19,0,2023,2,February,6.5,No Discount
Txn_9502131,Cust_12,Beverages,Unknown,24.5,3,73.5,Credit Card,2023-07-19,1,2023,7,July,24.5,Discount Applied
Txn_4092798,Cust_20,Patisserie,Item_16_Pat,27.5,8,220.0,Cash,2022-07-01,0,2022,7,July,27.5,No Discount
Txn_3767932,Cust_09,Milk Products,Item_18_Milk,30.5,1,30.5,Credit Card,2022-04-06,0,2022,4,April,30.5,No Discount
Txn_4581969,Cust_10,Electric Household Essentials,Item_10_Ehe,18.5,7,129.5,Digital Wallet,2023-01-29,0,2023,1,January,18.5,No Discount
Txn_7026879,Cust_06,Computers And Electric Accessories,Item_23_Cea,38.0,1,38.0,Credit Card,2023-02-22,1,2023,2,February,38.0,Discount Applied
Txn_9677000,Cust_12,Beverages,Item_22_Bev,36.5,3,109.5,Cash,2024-10-21,0,2024,10,October,36.5,No Discount
Txn_1647479,Cust_14,Computers And Electric Accessories,Item_15_Cea,26.0,3,78.0,Cash,2022-11-03,0,2022,11,November,26.0,No Discount
Txn_6546571,Cust_09,Butchers,Item_6_But,12.5,5,62.5,Digital Wallet,2023-07-28,1,2023,7,July,12.5,Discount Applied
Txn_1020775,Cust_06,Patisserie,Item_16_Pat,27.5,3,82.5,Cash,2023-04-08,0,2023,4,April,27.5,No Discount
Txn_5259819,Cust_19,Patisserie,Unknown,23.0,5,115.0,Credit Card,2022-02-18,0,2022,2,February,23.0,No Discount
Txn_1005750,Cust_04,Electric Household Essentials,Item_12_Ehe,21.5,6,129.0,Credit Card,2022-11-26,0,2022,11,November,21.5,No Discount
Txn_9735000,Cust_05,Milk Products,Item_1_Milk,5.0,7,35.0,Cash,2023-07-21,0,2023,7,July,5.0,No Discount
Txn_3546275,Cust_22,Food,Item_25_Food,41.0,4,164.0,Cash,2024-08-01,0,2024,8,August,41.0,No Discount
Txn_6136306,Cust_02,Milk Products,Item_13_Milk,23.0,1,23.0,Cash,2023-07-13,0,2023,7,July,23.0,No Discount
Txn_8732067,Cust_16,Computers And Electric Accessories,Item_2_Cea,6.5,2,13.0,Credit Card,2023-05-27,0,2023,5,May,6.5,No Discount
Txn_1102675,Cust_20,Furniture,Item_21_Fur,35.0,1,35.0,Cash,2024-11-02,0,2024,11,November,35.0,No Discount
Txn_4259454,Cust_09,Computers And Electric Accessories,Unknown,33.5,6,201.0,Credit Card,2024-07-29,1,2024,7,July,33.5,Discount Applied
Txn_4055976,Cust_05,Milk Products,Item_19_Milk,32.0,4,128.0,Cash,2024-09-29,0,2024,9,September,32.0,No Discount
Txn_4811114,Cust_06,Electric Household Essentials,Item_20_Ehe,33.5,8,268.0,Credit Card,2022-07-07,1,2022,7,July,33.5,Discount Applied
Txn_1935246,Cust_20,Beverages,Item_3_Bev,8.0,3,24.0,Credit Card,2024-01-19,1,2024,1,January,8.0,Discount Applied
Txn_3887687,Cust_13,Electric Household Essentials,Item_20_Ehe,33.5,5,167.5,Digital Wallet,2023-06-07,0,2023,6,June,33.5,No Discount
Txn_5395129,Cust_17,Furniture,Item_8_Fur,15.5,4,62.0,Cash,2023-03-15,0,2023,3,March,15.5,No Discount
Txn_4869342,Cust_13,Electric Household Essentials,Item_9_Ehe,17.0,4,68.0,Cash,2022-08-22,0,2022,8,August,17.0,No Discount
Txn_7306114,Cust_15,Furniture,Item_6_Fur,12.5,1,12.5,Cash,2022-05-04,0,2022,5,May,12.5,No Discount
Txn_3204284,Cust_23,Computers And Electric Accessories,Item_14_Cea,24.5,7,171.5,Credit Card,2024-01-07,1,2024,1,January,24.5,Discount Applied
Txn_9711658,Cust_09,Electric Household Essentials,Item_11_Ehe,20.0,4,80.0,Credit Card,2022-03-06,1,2022,3,March,20.0,Discount Applied
Txn_1512993,Cust_07,Computers And Electric Accessories,Item_16_Cea,27.5,8,220.0,Credit Card,2023-03-03,0,2023,3,March,27.5,No Discount
Txn_2143826,Cust_05,Milk Products,Unknown,21.5,5,107.5,Credit Card,2024-08-14,0,2024,8,August,21.5,No Discount
Txn_9436654,Cust_08,Food,Item_5_Food,11.0,10,110.0,Credit Card,2024-08-25,0,2024,8,August,11.0,No Discount
Txn_8641832,Cust_03,Furniture,Item_25_Fur,41.0,6,246.0,Cash,2024-08-18,1,2024,8,August,41.0,Discount Applied
Txn_4778282,Cust_16,Milk Products,Item_1_Milk,5.0,3,15.0,Digital Wallet,2023-04-09,0,2023,4,April,5.0,No Discount
Txn_9025071,Cust_09,Furniture,Item_2_Fur,6.5,1,6.5,Digital Wallet,2024-09-13,0,2024,9,September,6.5,No Discount
Txn_8132309,Cust_10,Electric Household Essentials,Item_25_Ehe,41.0,9,369.0,Digital Wallet,2024-07-27,1,2024,7,July,41.0,Discount Applied
Txn_7177193,Cust_09,Patisserie,Unknown,23.0,7,161.0,Digital Wallet,2023-04-02,0,2023,4,April,23.0,No Discount
Txn_4270618,Cust_02,Food,Item_17_Food,29.0,10,290.0,Digital Wallet,2024-05-18,1,2024,5,May,29.0,Discount Applied
Txn_5350553,Cust_03,Electric Household Essentials,Item_10_Ehe,18.5,6,111.0,Cash,2022-07-31,0,2022,7,July,18.5,No Discount
Txn_3087686,Cust_18,Butchers,Item_23_But,38.0,5,190.0,Cash,2023-04-30,1,2023,4,April,38.0,Discount Applied
Txn_9067738,Cust_16,Electric Household Essentials,Item_13_Ehe,23.0,5,115.0,Cash,2024-01-28,0,2024,1,January,23.0,No Discount
Txn_3604177,Cust_13,Food,Item_22_Food,36.5,7,255.5,Cash,2022-05-01,0,2022,5,May,36.5,No Discount
Txn_3336876,Cust_10,Patisserie,Item_13_Pat,23.0,10,230.0,Credit Card,2024-07-25,0,2024,7,July,23.0,No Discount
Txn_9466734,Cust_15,Milk Products,Item_10_Milk,18.5,8,148.0,Digital Wallet,2023-11-10,0,2023,11,November,18.5,No Discount
Txn_1795726,Cust_05,Electric Household Essentials,Item_25_Ehe,41.0,4,164.0,Cash,2022-05-01,0,2022,5,May,41.0,No Discount
Txn_4451880,Cust_19,Furniture,Item_4_Fur,9.5,6,57.0,Cash,2022-12-19,0,2022,12,December,9.5,No Discount
Txn_4533853,Cust_03,Food,Item_14_Food,24.5,3,73.5,Digital Wallet,2022-11-01,0,2022,11,November,24.5,No Discount
Txn_8180724,Cust_16,Food,Item_14_Food,24.5,1,24.5,Digital Wallet,2022-09-24,0,2022,9,September,24.5,No Discount
Txn_4459060,Cust_04,Beverages,Item_2_Bev,6.5,7,45.5,Credit Card,2024-01-20,1,2024,1,January,6.5,Discount Applied
Txn_4286798,Cust_25,Furniture,Item_24_Fur,39.5,5,197.5,Digital Wallet,2022-05-22,0,2022,5,May,39.5,No Discount
Txn_4997665,Cust_07,Furniture,Item_11_Fur,20.0,7,140.0,Credit Card,2024-01-04,0,2024,1,January,20.0,No Discount
Txn_7644218,Cust_25,Milk Products,Item_11_Milk,20.0,3,60.0,Cash,2023-05-18,0,2023,5,May,20.0,No Discount
Txn_1201757,Cust_14,Electric Household Essentials,Item_6_Ehe,12.5,9,112.5,Digital Wallet,2024-12-16,0,2024,12,December,12.5,No Discount
Txn_1363454,Cust_08,Butchers,Item_21_But,35.0,2,70.0,Digital Wallet,2024-08-31,0,2024,8,August,35.0,No Discount
Txn_5725550,Cust_18,Furniture,Item_2_Fur,6.5,1,6.5,Credit Card,2024-11-17,0,2024,11,November,6.5,No Discount
Txn_1575700,Cust_15,Electric Household Essentials,Item_5_Ehe,11.0,6,66.0,Digital Wallet,2023-08-30,0,2023,8,August,11.0,No Discount
Txn_4034447,Cust_13,Electric Household Essentials,Item_21_Ehe,35.0,10,350.0,Cash,2023-02-18,0,2023,2,February,35.0,No Discount
Txn_5228318,Cust_14,Patisserie,Item_20_Pat,33.5,1,33.5,Credit Card,2022-03-10,0,2022,3,March,33.5,No Discount
Txn_8435121,Cust_25,Computers And Electric Accessories,Item_18_Cea,30.5,10,305.0,Cash,2024-11-20,0,2024,11,November,30.5,No Discount
Txn_7003676,Cust_10,Butchers,Item_6_But,12.5,7,87.5,Digital Wallet,2024-06-01,0,2024,6,June,12.5,No Discount
Txn_8077020,Cust_13,Beverages,Item_8_Bev,15.5,5,77.5,Credit Card,2023-02-11,1,2023,2,February,15.5,Discount Applied
Txn_4972248,Cust_03,Beverages,Item_3_Bev,8.0,1,8.0,Cash,2023-01-09,0,2023,1,January,8.0,No Discount
Txn_5921082,Cust_16,Food,Item_4_Food,9.5,5,47.5,Cash,2022-08-26,0,2022,8,August,9.5,No Discount
Txn_5498300,Cust_04,Food,Item_5_Food,11.0,2,22.0,Credit Card,2024-10-18,0,2024,10,October,11.0,No Discount
Txn_5578307,Cust_25,Butchers,Item_25_But,41.0,7,287.0,Credit Card,2024-07-18,0,2024,7,July,41.0,No Discount
Txn_4725018,Cust_22,Computers And Electric Accessories,Item_3_Cea,8.0,4,32.0,Digital Wallet,2022-02-25,0,2022,2,February,8.0,No Discount
Txn_4111121,Cust_02,Electric Household Essentials,Item_4_Ehe,9.5,5,47.5,Credit Card,2024-06-15,0,2024,6,June,9.5,No Discount
Txn_9052265,Cust_05,Beverages,Item_14_Bev,24.5,1,24.5,Credit Card,2024-04-25,1,2024,4,April,24.5,Discount Applied
Txn_5750278,Cust_20,Electric Household Essentials,Item_7_Ehe,14.0,4,56.0,Digital Wallet,2022-06-05,0,2022,6,June,14.0,No Discount
Txn_4268207,Cust_02,Butchers,Item_20_But,33.5,3,100.5,Credit Card,2022-11-08,0,2022,11,November,33.5,No Discount
Txn_3542101,Cust_24,Patisserie,Item_23_Pat,38.0,8,304.0,Credit Card,2023-08-25,0,2023,8,August,38.0,No Discount
Txn_8414492,Cust_07,Milk Products,Item_1_Milk,5.0,2,10.0,Credit Card,2024-07-24,1,2024,7,July,5.0,Discount Applied
Txn_7422235,Cust_07,Beverages,Item_20_Bev,33.5,5,167.5,Cash,2022-05-06,1,2022,5,May,33.5,Discount Applied
Txn_2120609,Cust_01,Patisserie,Item_24_Pat,39.5,1,39.5,Cash,2024-09-03,1,2024,9,September,39.5,Discount Applied
Txn_8765485,Cust_02,Milk Products,Item_8_Milk,15.5,6,93.0,Cash,2022-09-15,1,2022,9,September,15.5,Discount Applied
Txn_5263251,Cust_14,Patisserie,Item_11_Pat,20.0,5,100.0,Digital Wallet,2024-02-26,0,2024,2,February,20.0,No Discount
Txn_6058330,Cust_08,Patisserie,Unknown,23.0,8,184.0,Digital Wallet,2022-05-24,1,2022,5,May,23.0,Discount Applied
Txn_3327266,Cust_05,Computers And Electric Accessories,Item_9_Cea,17.0,5,85.0,Digital Wallet,2024-12-04,0,2024,12,December,17.0,No Discount
Txn_8269434,Cust_11,Computers And Electric Accessories,Item_15_Cea,26.0,3,78.0,Cash,2023-07-03,1,2023,7,July,26.0,Discount Applied
Txn_4995249,Cust_14,Milk Products,Unknown,21.5,3,64.5,Digital Wallet,2022-07-28,0,2022,7,July,21.5,No Discount
Txn_8157843,Cust_11,Milk Products,Unknown,38.0,6,228.0,Digital Wallet,2023-03-29,0,2023,3,March,38.0,No Discount
Txn_5690131,Cust_20,Furniture,Item_21_Fur,35.0,10,350.0,Cash,2022-06-05,0,2022,6,June,35.0,No Discount
Txn_6697034,Cust_02,Electric Household Essentials,Item_13_Ehe,23.0,10,230.0,Credit Card,2022-06-28,0,2022,6,June,23.0,No Discount
Txn_5071954,Cust_09,Electric Household Essentials,Item_15_Ehe,26.0,7,182.0,Credit Card,2022-12-04,1,2022,12,December,26.0,Discount Applied
Txn_2992974,Cust_02,Butchers,Item_15_But,26.0,2,52.0,Cash,2024-03-19,0,2024,3,March,26.0,No Discount
Txn_1810111,Cust_16,Milk Products,Item_11_Milk,20.0,5,100.0,Digital Wallet,2022-03-06,0,2022,3,March,20.0,No Discount
Txn_2176750,Cust_18,Computers And Electric Accessories,Item_2_Cea,6.5,3,19.5,Digital Wallet,2022-12-21,0,2022,12,December,6.5,No Discount
Txn_2570854,Cust_03,Beverages,Item_3_Bev,8.0,3,24.0,Cash,2023-09-02,0,2023,9,September,8.0,No Discount
Txn_8487509,Cust_03,Beverages,Item_24_Bev,39.5,5,197.5,Credit Card,2022-05-04,0,2022,5,May,39.5,No Discount
Txn_9299347,Cust_01,Computers And Electric Accessories,Item_14_Cea,24.5,2,49.0,Cash,2024-11-14,0,2024,11,November,24.5,No Discount
Txn_5654404,Cust_06,Milk Products,Item_11_Milk,20.0,7,140.0,Credit Card,2023-07-25,1,2023,7,July,20.0,Discount Applied
Txn_8178715,Cust_14,Electric Household Essentials,Item_20_Ehe,33.5,4,134.0,Credit Card,2023-01-23,0,2023,1,January,33.5,No Discount
Txn_8875914,Cust_22,Electric Household Essentials,Item_9_Ehe,17.0,8,136.0,Cash,2024-07-18,0,2024,7,July,17.0,No Discount
Txn_5618781,Cust_09,Milk Products,Unknown,21.5,5,107.5,Digital Wallet,2022-11-04,0,2022,11,November,21.5,No Discount
Txn_4366890,Cust_04,Electric Household Essentials,Item_20_Ehe,33.5,9,301.5,Credit Card,2022-11-04,1,2022,11,November,33.5,Discount Applied
Txn_1017199,Cust_02,Electric Household Essentials,Item_6_Ehe,12.5,7,87.5,Cash,2024-01-14,1,2024,1,January,12.5,Discount Applied
Txn_4863159,Cust_25,Beverages,Item_2_Bev,6.5,7,45.5,Digital Wallet,2024-06-27,0,2024,6,June,6.5,No Discount
Txn_9958675,Cust_24,Electric Household Essentials,Unknown,26.0,6,156.0,Cash,2024-02-27,0,2024,2,February,26.0,No Discount
Txn_5970986,Cust_05,Patisserie,Item_20_Pat,33.5,4,134.0,Digital Wallet,2024-06-27,0,2024,6,June,33.5,No Discount
Txn_4523273,Cust_01,Furniture,Item_15_Fur,26.0,6,156.0,Digital Wallet,2024-11-22,0,2024,11,November,26.0,No Discount
Txn_1645781,Cust_15,Butchers,Item_22_But,36.5,6,219.0,Digital Wallet,2025-01-12,0,2025,1,January,36.5,No Discount
Txn_6711906,Cust_09,Milk Products,Item_13_Milk,23.0,1,23.0,Cash,2022-01-09,0,2022,1,January,23.0,No Discount
Txn_1892600,Cust_04,Furniture,Item_10_Fur,18.5,9,166.5,Cash,2024-04-22,1,2024,4,April,18.5,Discount Applied
Txn_1790105,Cust_25,Furniture,Item_11_Fur,20.0,7,140.0,Credit Card,2022-08-10,1,2022,8,August,20.0,Discount Applied
Txn_2830771,Cust_08,Furniture,Item_20_Fur,33.5,8,268.0,Cash,2022-11-01,1,2022,11,November,33.5,Discount Applied
Txn_8622375,Cust_13,Milk Products,Item_4_Milk,9.5,4,38.0,Digital Wallet,2022-03-17,1,2022,3,March,9.5,Discount Applied
Txn_8776916,Cust_09,Patisserie,Item_4_Pat,9.5,9,85.5,Credit Card,2023-01-05,0,2023,1,January,9.5,No Discount
Txn_4195971,Cust_10,Patisserie,Item_2_Pat,6.5,9,58.5,Credit Card,2023-10-21,0,2023,10,October,6.5,No Discount
Txn_9649833,Cust_22,Furniture,Item_7_Fur,14.0,5,70.0,Credit Card,2024-02-07,1,2024,2,February,14.0,Discount Applied
Txn_1127219,Cust_05,Electric Household Essentials,Item_1_Ehe,5.0,4,20.0,Cash,2022-09-20,0,2022,9,September,5.0,No Discount
Txn_7220277,Cust_15,Milk Products,Item_11_Milk,20.0,7,140.0,Credit Card,2022-09-01,0,2022,9,September,20.0,No Discount
Txn_5490508,Cust_08,Food,Item_12_Food,21.5,1,21.5,Cash,2023-05-28,1,2023,5,May,21.5,Discount Applied
Txn_6910028,Cust_23,Food,Item_7_Food,14.0,2,28.0,Cash,2022-04-03,0,2022,4,April,14.0,No Discount
Txn_8421920,Cust_04,Food,Item_5_Food,11.0,2,22.0,Credit Card,2023-02-09,1,2023,2,February,11.0,Discount Applied
Txn_9713065,Cust_25,Butchers,Item_12_But,21.5,9,193.5,Digital Wallet,2024-08-11,1,2024,8,August,21.5,Discount Applied
Txn_2394864,Cust_23,Milk Products,Item_16_Milk,27.5,6,165.0,Digital Wallet,2024-11-03,1,2024,11,November,27.5,Discount Applied
Txn_5211253,Cust_19,Furniture,Unknown,33.5,6,201.0,Credit Card,2022-07-12,1,2022,7,July,33.5,Discount Applied
